timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2018-05-24,53125.05892500,54745.16449500,51461.18968500,53642.43331500,7501.95000000,7730.73000000,7266.99000000,7575.01000000,37845.44659500,37845.44659500
2018-05-23,56489.97528000,56877.89985000,52580.13750000,53125.05892500,7977.12000000,8031.90000000,7425.00000000,7501.95000000,42910.66677400,42910.66677400
2018-05-22,59391.76153500,59485.87467000,56192.48146500,56489.90446500,8386.89000000,8400.18000000,7935.11000000,7977.11000000,23710.90285800,23710.90285800
2018-05-21,60383.73805500,60867.68776500,58811.85750000,59351.75106000,8526.97000000,8595.31000000,8305.00000000,8381.24000000,21516.59648600,21516.59648600
2018-05-20,58305.45943500,60964.63350000,57812.65785000,60383.80887000,8233.49000000,8609.00000000,8163.90000000,8526.98000000,19957.05710900,19957.05710900
2018-05-19,58337.46781500,59419.45020000,57329.91199500,58305.45943500,8238.01000000,8390.80000000,8095.73000000,8233.49000000,17193.42427600,17193.42427600
2018-05-18,56926.90383000,58586.73661500,56028.11985000,58350.21451500,8038.82000000,8273.21000000,7911.90000000,8239.81000000,23476.15825100,23476.15825100
2018-05-17,58988.89500000,59937.81600000,56503.28850000,56945.59899000,8330.00000000,8464.00000000,7979.00000000,8041.46000000,25439.84479900,25439.84479900
2018-05-16,59923.65300000,60107.77200000,57239.83531500,58988.89500000,8462.00000000,8488.00000000,8083.01000000,8330.00000000,31130.71890800,31130.71890800
2018-05-15,61349.65465500,62742.01918500,59493.80595000,59923.65300000,8663.37000000,8859.99000000,8401.30000000,8462.00000000,28126.95613600,28126.95613600
2018-05-14,61465.36636500,62883.64918500,58613.57550000,61349.44221000,8679.71000000,8879.99000000,8277.00000000,8663.34000000,37389.66653300,37389.66653300
2018-05-13,60018.82836000,62057.73384000,58762.28700000,61465.36636500,8475.44000000,8763.36000000,8298.00000000,8679.71000000,25632.86936200,25632.86936200
2018-05-12,59526.66411000,61232.88072000,57735.46950000,59951.55411000,8405.94000000,8646.88000000,8153.00000000,8465.94000000,40241.32081000,40241.32081000
2018-05-11,63749.15011500,63852.46920000,59066.79150000,59484.60000000,9002.21000000,9016.80000000,8341.00000000,8400.00000000,48227.04806100,48227.04806100
2018-05-10,65928.76500000,66531.54228000,63521.05500000,63749.07930000,9310.00000000,9395.12000000,8970.00000000,9002.20000000,25055.06371800,25055.06371800
2018-05-09,64994.00700000,66495.28500000,63485.64750000,65928.76500000,9178.00000000,9390.00000000,8965.00000000,9310.00000000,25673.52489900,25673.52489900
2018-05-08,66318.24750000,67102.16955000,64162.21401000,65061.70614000,9365.00000000,9475.70000000,9060.54000000,9187.56000000,25533.83188900,25533.83188900
2018-05-07,68414.51313000,68617.39810500,65015.25150000,66318.24750000,9661.02000000,9689.67000000,9181.00000000,9365.00000000,33787.64001200,33787.64001200
2018-05-06,69851.84518500,70602.55500000,66686.69794500,68400.27931500,9863.99000000,9970.00000000,9417.03000000,9659.01000000,27690.35155900,27690.35155900
2018-05-05,68789.69100000,70956.63000000,68563.08300000,69851.91600000,9714.00000000,10020.00000000,9682.00000000,9864.00000000,24990.01834500,24990.01834500
2018-05-04,69044.62500000,69611.42826000,67421.89927500,68789.62018500,9750.00000000,9830.04000000,9520.85000000,9713.99000000,28681.58887900,28681.58887900
2018-05-03,65488.36651500,69710.28600000,64926.02460000,69044.62500000,9247.81000000,9844.00000000,9168.40000000,9750.00000000,38768.38828800,38768.38828800
2018-05-02,64239.68562000,65631.34200000,63522.47130000,65488.57896000,9071.48000000,9268.00000000,8970.20000000,9247.84000000,26123.54396100,26123.54396100
2018-05-01,65475.61981500,65496.72268500,62320.66993500,64239.68562000,9246.01000000,9248.99000000,8800.49000000,9071.48000000,41018.46363300,41018.46363300
2018-04-30,66686.76876000,66981.35916000,64618.61668500,65475.61981500,9417.04000000,9458.64000000,9124.99000000,9246.01000000,35002.03387500,35002.03387500
2018-04-29,66197.86200000,67773.56656500,64893.02481000,66700.64850000,9348.00000000,9570.51000000,9163.74000000,9419.00000000,38149.85003500,38149.85003500
2018-04-28,63134.05102500,66760.69962000,62812.90500000,66197.86200000,8915.35000000,9427.48000000,8870.00000000,9348.00000000,34759.62842000,34759.62842000
2018-04-27,65624.47294500,66530.69250000,62947.45350000,63134.05102500,9267.03000000,9395.00000000,8889.00000000,8915.35000000,37241.34703600,37241.34703600
2018-04-26,62812.83418500,65910.91962000,61266.44703000,65617.17900000,8869.99000000,9307.48000000,8651.62000000,9266.00000000,43300.30424500,43300.30424500
2018-04-25,68116.66524000,69114.16533000,61821.49500000,62812.83418500,9618.96000000,9759.82000000,8730.00000000,8869.99000000,81110.03758900,81110.03758900
2018-04-24,63266.12100000,68910.14731500,63181.14300000,68123.95918500,8934.00000000,9731.01000000,8922.00000000,9619.99000000,46268.79010600,46268.79010600
2018-04-23,62215.93455000,63627.27750000,61927.71750000,63266.19181500,8785.70000000,8985.00000000,8745.00000000,8934.01000000,25838.11470900,25838.11470900
2018-04-22,63133.76776500,63879.87460500,61805.06592000,62225.28213000,8915.31000000,9020.67000000,8727.68000000,8787.02000000,29458.25348000,29458.25348000
2018-04-21,62686.28778000,63981.35250000,60653.04750000,63133.76776500,8852.12000000,9035.00000000,8565.00000000,8915.31000000,40872.22990900,40872.22990900
2018-04-20,58591.19796000,63237.79500000,57906.06283500,62720.70387000,8273.84000000,8930.00000000,8177.09000000,8856.98000000,39795.33748500,39795.33748500
2018-04-19,57884.11018500,58748.12400000,57218.52000000,58620.65700000,8173.99000000,8296.00000000,8080.00000000,8278.00000000,27113.84746400,27113.84746400
2018-04-18,55879.83324000,58326.27904500,55717.24200000,57877.09950000,7890.96000000,8236.43000000,7868.00000000,8173.00000000,26969.04457000,26969.04457000
2018-04-17,57111.73098000,57882.05655000,55415.57010000,55837.76913000,8064.92000000,8173.70000000,7825.40000000,7885.02000000,32152.60356700,32152.60356700
2018-04-16,59166.42820500,59619.14850000,55710.16050000,57111.73098000,8355.07000000,8419.00000000,7867.00000000,8064.92000000,36664.06971500,36664.06971500
2018-04-15,56680.32600000,59693.78751000,56645.06013000,59165.93250000,8004.00000000,8429.54000000,7999.02000000,8355.00000000,27946.72044400,27946.72044400
2018-04-14,55784.37462000,57969.15900000,55306.51500000,56644.98931500,7877.48000000,8186.00000000,7810.00000000,7999.01000000,31621.28635700,31621.28635700
2018-04-13,56106.65368500,58304.75128500,54754.15800000,55783.87891500,7922.99000000,8233.39000000,7732.00000000,7877.41000000,55044.52314800,55044.52314800
2018-04-12,49243.19307000,56738.60674500,47751.97080000,56106.72450000,6953.78000000,8012.23000000,6743.20000000,7923.00000000,64861.59598700,64861.59598700
2018-04-11,48434.34414000,49499.68500000,48062.14050000,49243.26388500,6839.56000000,6990.00000000,6787.00000000,6953.79000000,23997.87117700,23997.87117700
2018-04-10,48023.54632500,48791.53500000,47134.46400000,48465.07785000,6781.55000000,6890.00000000,6656.00000000,6843.90000000,22326.72809500,22326.72809500
2018-04-09,49648.67976000,50880.57750000,46815.79650000,48031.83168000,7011.04000000,7185.00000000,6611.00000000,6782.72000000,34078.29720600,34078.29720600
2018-04-08,48832.67851500,50343.30409500,48720.72000000,49697.96700000,6895.81000000,7109.13000000,6880.00000000,7018.00000000,21427.67316500,21427.67316500
2018-04-07,46747.74328500,50066.20500000,46640.74182000,48832.60770000,6601.39000000,7070.00000000,6586.28000000,6895.80000000,32269.57826700,32269.57826700
2018-04-06,47941.75500000,48508.27500000,46029.75000000,46747.74328500,6770.00000000,6850.00000000,6500.00000000,6601.39000000,27455.01192000,27455.01192000
2018-04-05,48126.58215000,48876.51300000,46502.01523500,47947.13694000,6796.10000000,6902.00000000,6566.69000000,6770.76000000,39029.73146000,39029.73146000
2018-04-04,52439.99461500,52597.98288000,47495.62050000,48126.58215000,7405.21000000,7427.52000000,6707.00000000,6796.10000000,42227.18380400,42227.18380400
2018-04-03,50023.50355500,53252.88000000,49648.46731500,52439.99461500,7063.97000000,7520.00000000,7011.01000000,7405.21000000,37787.33181100,37787.33181100
2018-04-02,48246.33031500,50455.68750000,47906.34750000,49967.06400000,6813.01000000,7125.00000000,6765.00000000,7056.00000000,32123.56007200,32123.56007200
2018-04-01,49018.14300000,49924.43337000,45534.04500000,48246.33031500,6922.00000000,7049.98000000,6430.00000000,6813.01000000,44071.43046300,44071.43046300
2018-03-31,48439.15956000,51152.22384000,47991.32550000,49031.66866500,6840.24000000,7223.36000000,6777.00000000,6923.91000000,36868.53908700,36868.53908700
2018-03-30,50208.96804000,51641.34304500,46738.60815000,48439.08874500,7090.16000000,7292.43000000,6600.10000000,6840.23000000,65306.03197600,65306.03197600
2018-03-29,56292.96795000,56474.96250000,49153.47046500,50208.82641000,7949.30000000,7975.00000000,6941.11000000,7090.14000000,54620.91512500,54620.91512500
2018-03-28,55203.90406500,57423.88350000,54725.83200000,56292.96795000,7795.51000000,8109.00000000,7728.00000000,7949.30000000,26401.33167000,26401.33167000
2018-03-27,57602.47893000,58181.17911000,54739.99500000,55203.90406500,8134.22000000,8215.94000000,7730.00000000,7795.51000000,37427.64805000,37427.64805000
2018-03-26,59981.29641000,60298.19353500,55455.22650000,57602.54974500,8470.14000000,8514.89000000,7831.00000000,8134.23000000,44033.59566000,44033.59566000
2018-03-25,60414.04687500,61395.54277500,59242.20025500,59981.36722500,8531.25000000,8669.85000000,8365.77000000,8470.15000000,29001.76931600,29001.76931600
2018-03-24,63011.47026000,63733.14592500,60129.01650000,60524.58909000,8898.04000000,8999.95000000,8491.00000000,8546.86000000,35466.60957200,35466.60957200
2018-03-23,61750.68000000,63089.08350000,58556.92350000,63011.39944500,8720.00000000,8909.00000000,8269.00000000,8898.03000000,39991.00766600,39991.00766600
2018-03-22,62917.85283000,64441.65000000,59945.60565000,61771.21635000,8884.82000000,9100.00000000,8465.10000000,8722.90000000,40617.55680900,40617.55680900
2018-03-21,63095.88174000,64986.99631500,61967.37390000,62919.12750000,8909.96000000,9177.01000000,8750.60000000,8885.00000000,39972.40537100,39972.40537100
2018-03-20,60865.56331500,64087.57500000,58634.82000000,63096.02337000,8595.01000000,9050.00000000,8280.00000000,8909.98000000,44865.10583500,44865.10583500
2018-03-19,57990.40350000,61646.08624500,57278.00460000,60900.90000000,8189.00000000,8705.23000000,8088.40000000,8600.00000000,55297.08494200,55297.08494200
2018-03-18,55405.72681500,58899.66810000,51850.74300000,57997.41418500,7824.01000000,8317.40000000,7322.00000000,8189.99000000,59488.23171100,59488.23171100
2018-03-17,58493.19000000,59120.75253000,54683.27218500,55411.32120000,8260.00000000,8348.62000000,7721.99000000,7824.80000000,33110.20632900,33110.20632900
2018-03-16,58358.49987000,60983.32866000,55943.85000000,58493.19000000,8240.98000000,8611.64000000,7900.00000000,8260.00000000,38815.40989300,38815.40989300
2018-03-15,57955.06681500,59697.04500000,54173.47500000,58358.49987000,8184.01000000,8430.00000000,7650.00000000,8240.98000000,52291.02227700,52291.02227700
2018-03-14,64809.32148000,66097.16307000,55945.83282000,57855.85500000,9151.92000000,9333.78000000,7900.28000000,8170.00000000,49708.09410800,49708.09410800
2018-03-13,64663.58421000,67090.13100000,62480.07450000,64795.72500000,9131.34000000,9474.00000000,8823.00000000,9150.00000000,40191.40935800,40191.40935800
2018-03-12,67511.97595500,70028.10372000,62175.57000000,64663.58421000,9533.57000000,9888.88000000,8780.00000000,9131.34000000,42230.77793000,42230.77793000
2018-03-11,62106.31293000,68973.81000000,59838.67500000,67511.97595500,8770.22000000,9740.00000000,8450.00000000,9533.57000000,44325.97338600,44325.97338600
2018-03-10,65362.24500000,67203.43500000,61375.85620500,62106.31293000,9230.00000000,9490.00000000,8667.07000000,8770.22000000,37180.01285700,37180.01285700
2018-03-09,65624.75620500,66636.91500000,58981.81350000,65341.00050000,9267.07000000,9410.00000000,8329.00000000,9227.00000000,64112.29140700,64112.29140700
2018-03-08,70177.66500000,71516.06850000,64158.39000000,65657.11866000,9910.00000000,10099.00000000,9060.00000000,9271.64000000,41109.47322600,41109.47322600
2018-03-07,75888.75312000,77181.26850000,66490.39876500,70177.66500000,10716.48000000,10899.00000000,9389.31000000,9910.00000000,50647.67108000,50647.67108000
2018-03-06,81118.58250000,81118.58250000,74748.63162000,75888.75312000,11455.00000000,11455.00000000,10555.48000000,10716.48000000,29515.57236300,29515.57236300
2018-03-05,81543.47250000,82924.36500000,80835.39331500,81111.50100000,11515.00000000,11710.00000000,11415.01000000,11454.00000000,15144.23106300,15144.23106300
2018-03-04,81185.64430500,81897.54750000,78250.71663000,81543.47250000,11464.47000000,11565.00000000,11050.02000000,11515.00000000,17295.91865300,17295.91865300
2018-03-03,78172.60768500,81748.83600000,78002.79331500,81185.71512000,11038.99000000,11544.00000000,11015.01000000,11464.48000000,21287.15328000,21287.15328000
2018-03-02,77353.77384000,79312.80000000,76267.75500000,78172.67850000,10923.36000000,11200.00000000,10770.00000000,11039.00000000,23910.71009000,23910.71009000
2018-03-01,73121.01966000,78324.29341500,72514.56000000,77329.98000000,10325.64000000,11060.41000000,10240.00000000,10920.00000000,25092.55393000,25092.55393000
2018-02-28,74952.93289500,78590.48700000,72939.45000000,73128.95094000,10584.33000000,11098.00000000,10300.00000000,10326.76000000,30800.98378200,30800.98378200
2018-02-27,73088.16150000,76975.90500000,71671.86150000,74844.65676000,10321.00000000,10870.00000000,10121.00000000,10569.04000000,30705.38512300,30705.38512300
2018-02-26,67911.58500000,73961.45208000,66212.02500000,73109.40600000,9590.00000000,10444.32000000,9350.00000000,10324.00000000,34878.29275600,34878.29275600
2018-02-25,68651.67256500,69731.53050000,65679.49620000,67911.58500000,9694.51000000,9847.00000000,9274.80000000,9590.00000000,28373.51758600,28373.51758600
2018-02-24,71742.95976000,74334.29305500,66226.18800000,68651.67256500,10131.04000000,10496.97000000,9352.00000000,9694.51000000,40888.15629900,40888.15629900
2018-02-23,69508.81732500,73895.45250000,67771.30048500,71742.95976000,9815.55000000,10435.00000000,9570.19000000,10131.04000000,57202.70237000,57202.70237000
2018-02-22,73923.92013000,77425.15536000,68541.83850000,69476.87976000,10439.02000000,10933.44000000,9679.00000000,9811.04000000,67060.16648300,67060.16648300
2018-02-21,79277.88820500,80049.48844500,72231.30000000,73913.86440000,11195.07000000,11304.03000000,10200.00000000,10437.60000000,68113.81875400,68113.81875400
2018-02-20,78938.25946500,83462.62981500,78608.82808500,79319.81068500,11147.11000000,11786.01000000,11100.59000000,11200.99000000,48153.35428800,48153.35428800
2018-02-19,73470.63331500,79666.87500000,72729.34189500,78979.96950000,10375.01000000,11250.00000000,10270.33000000,11153.00000000,40831.41713100,40831.41713100
2018-02-18,78176.57332500,79836.83100000,71381.52000000,73530.25954500,11039.55000000,11274.00000000,10080.00000000,10383.43000000,61137.38072800,61137.38072800
2018-02-17,71920.20970500,78428.10820500,71169.07500000,78176.57332500,10156.07000000,11075.07000000,10050.00000000,11039.55000000,41882.10840700,41882.10840700
2018-02-16,70821.30253500,73104.94465500,68449.77900000,71947.89837000,10000.89000000,10323.37000000,9666.00000000,10159.98000000,38161.20597400,38161.20597400
2018-02-15,66920.03337000,72369.38925000,65868.57225000,70815.63733500,9449.98000000,10219.50000000,9301.50000000,10000.09000000,52427.59671500,52427.59671500
2018-02-14,60441.80635500,67200.60240000,60426.43950000,66920.10418500,8535.17000000,9489.60000000,8533.00000000,9449.99000000,40811.95286700,40811.95286700
2018-02-13,63046.59450000,63379.42500000,59137.60650000,60475.30185000,8903.00000000,8950.00000000,8351.00000000,8539.90000000,35454.97295600,35454.97295600
2018-02-12,57103.94133000,63655.60350000,57027.31950000,63046.59450000,8063.82000000,8989.00000000,8053.00000000,8903.00000000,41987.85049000,41987.85049000
2018-02-11,60433.45018500,60539.74350000,54715.42219500,57104.36622000,8533.99000000,8549.00000000,7726.53000000,8063.88000000,45025.18795200,45025.18795200
2018-02-10,61495.25029500,64199.32107000,57501.78000000,60433.37937000,8683.93000000,9065.78000000,8120.00000000,8533.98000000,49381.51265300,49381.51265300
2018-02-09,55164.17685000,61878.14700000,55164.17685000,61495.17948000,7789.90000000,8738.00000000,7789.90000000,8683.92000000,20482.91082500,20482.91082500
2018-02-08,53812.31850000,55547.28600000,53621.75533500,55122.53763000,7599.00000000,7844.00000000,7572.09000000,7784.02000000,1521.53731800,1521.53731800
2018-02-07,54209.02413000,60022.79400000,50632.79581500,53812.31850000,7655.02000000,8476.00000000,7150.01000000,7599.00000000,60778.46049700,60778.46049700
2018-02-06,49142.98984500,55788.05700000,42489.07081500,54188.62941000,6939.63000000,7878.00000000,6000.01000000,7652.14000000,100201.50030700,100201.50030700
2018-02-05,57926.59918500,59362.79820000,46914.93750000,49145.53918500,8179.99000000,8382.80000000,6625.00000000,6939.99000000,63403.18257900,63403.18257900
2018-02-04,65149.51674000,66339.49200000,56156.29500000,57960.73201500,9199.96000000,9368.00000000,7930.00000000,8184.81000000,32014.30844900,32014.30844900
2018-02-03,62834.36194500,67083.12031500,58273.66350000,65149.51674000,8873.03000000,9473.01000000,8229.00000000,9199.96000000,28725.00073500,28725.00073500
2018-02-02,65323.43838000,65503.87500000,56722.95663000,62834.36194500,9224.52000000,9250.00000000,8010.02000000,8873.03000000,49971.62697500,49971.62697500
2018-02-01,72833.93565000,73187.30250000,61970.13568500,65323.43838000,10285.10000000,10335.00000000,8750.99000000,9224.52000000,33564.76431100,33564.76431100
2018-01-31,72443.74500000,73830.65677500,68690.55000000,72833.93565000,10230.00000000,10425.85000000,9700.00000000,10285.10000000,18015.95680500,18015.95680500
2018-01-30,79667.65396500,80080.57623000,70106.85000000,72496.92706500,11250.11000000,11308.42000000,9900.00000000,10237.51000000,25554.37294600,25554.37294600
2018-01-29,84127.86592500,84801.10413000,78884.72332500,79673.95650000,11879.95000000,11975.02000000,11139.55000000,11251.00000000,14170.37753800,14170.37753800
2018-01-28,81437.10837000,86705.88600000,80785.75200000,84127.86592500,11499.98000000,12244.00000000,11408.00000000,11879.95000000,16887.33952400,16887.33952400
2018-01-27,78526.75350000,82499.47500000,76782.50923500,81373.51650000,11089.00000000,11650.00000000,10842.69000000,11491.00000000,18860.76834500,18860.76834500
2018-01-26,79204.45305000,82449.90450000,73018.40872500,78526.75350000,11184.70000000,11643.00000000,10311.15000000,11089.00000000,33056.87196000,33056.87196000
2018-01-25,80374.74174000,83519.56507500,77543.91211500,79137.67450500,11349.96000000,11794.05000000,10950.21000000,11175.27000000,20839.95418300,20839.95418300
2018-01-24,76474.10991000,81936.35412000,74355.75000000,80374.95418500,10799.14000000,11570.48000000,10500.00000000,11349.99000000,27158.58776200,27158.58776200
2018-01-23,76197.29407500,80722.01850000,70142.25750000,76474.39317000,10760.05000000,11399.00000000,9905.00000000,10799.18000000,37473.92255200,37473.92255200
2018-01-22,81649.69500000,84456.44752500,70108.54956000,76197.29407500,11530.00000000,11926.35000000,9900.24000000,10760.05000000,43752.60679100,43752.60679100
2018-01-21,90641.78370000,90641.78370000,77648.64750000,81649.69500000,12799.80000000,12799.80000000,10965.00000000,11530.00000000,41379.77342600,41379.77342600
2018-01-20,81260.07087000,92760.56850000,80817.26467500,90642.77511000,11474.98000000,13099.00000000,11412.45000000,12799.94000000,28768.85782700,28768.85782700
2018-01-19,77613.24000000,83526.29250000,73364.34000000,81260.07087000,10960.00000000,11795.00000000,10360.00000000,11474.98000000,34129.37542100,34129.37542100
2018-01-18,77702.39608500,84119.86383000,73897.78939500,77627.19055500,10972.59000000,11878.82000000,10435.33000000,10961.97000000,48464.43493700,48464.43493700
2018-01-17,77188.27918500,82718.93068500,64002.17211000,77817.11638500,10899.99000000,11680.99000000,9037.94000000,10988.79000000,72331.79664600,72331.79664600
2018-01-16,95600.25000000,95904.25879500,63981.35250000,77188.35000000,13500.00000000,13542.93000000,9035.00000000,10900.00000000,63401.16917500,63401.16917500
2018-01-15,95444.31537000,100911.30418500,93106.07488500,95883.01429500,13477.98000000,14249.99000000,13147.79000000,13539.93000000,14652.09470500,14652.09470500
2018-01-14,100628.11500000,101545.16925000,89008.78980000,95423.14168500,14210.00000000,14339.50000000,12569.20000000,13474.99000000,17017.89432900,17017.89432900
2018-01-13,97370.27092500,103248.27000000,97060.10122500,100628.11500000,13749.95000000,14580.00000000,13706.15000000,14210.00000000,12221.50852800,12221.50852800
2018-01-12,93750.27894000,99918.40707000,88518.75000000,97299.88081500,13238.76000000,14109.78000000,12500.00000000,13740.01000000,16417.16213700,16417.16213700
2018-01-11,105797.61000000,106000.70742000,80729.10000000,93750.42057000,14940.00000000,14968.68000000,11400.00000000,13238.78000000,33554.72375100,33554.72375100
2018-01-10,101980.68150000,105908.50629000,92989.37176500,105564.55783500,14401.00000000,14955.66000000,13131.31000000,14907.09000000,17411.00165500,17411.00165500
2018-01-09,105532.33701000,109763.25000000,99219.25057500,101973.60000000,14902.54000000,15500.00000000,14011.05000000,14400.00000000,14315.00425300,14315.00425300
2018-01-08,114853.78627500,115586.36745000,90728.17800000,105532.33701000,16218.85000000,16322.30000000,12812.00000000,14902.54000000,26600.60991200,26600.60991200
2018-01-07,120879.71788500,121093.36674000,110542.21500000,114366.43744500,17069.79000000,17099.96000000,15610.00000000,16150.03000000,12493.12555800,12493.12555800
2018-01-06,120105.00178500,121399.07509500,113383.38361500,120879.71788500,16960.39000000,17143.13000000,16011.21000000,17069.79000000,18571.45750800,18571.45750800
2018-01-05,106644.27414000,121633.54356000,103389.90000000,120105.00178500,15059.56000000,17176.24000000,14600.00000000,16960.39000000,23251.49112500,23251.49112500
2018-01-04,105652.51006500,108205.32000000,98560.60026000,106644.13251000,14919.51000000,15280.00000000,13918.04000000,15059.54000000,21329.64957400,21329.64957400
2018-01-03,104027.23500000,108400.48614000,100203.22500000,105652.51006500,14690.00000000,15307.56000000,14150.00000000,14919.51000000,15905.66763900,15905.66763900
2018-01-02,94765.76604000,109575.51943500,91280.67663000,103921.79146500,13382.16000000,15473.49000000,12890.02000000,14675.11000000,20078.09211100,20078.09211100
2018-01-01,97127.37547500,97856.06182500,90289.12500000,94750.47000000,13715.65000000,13818.55000000,12750.00000000,13380.00000000,8609.91584400,8609.91584400
2017-12-31,87421.82565000,99495.85396500,86040.08337000,97132.40334000,12345.10000000,14050.11000000,12149.98000000,13716.36000000,11768.98971800,11768.98971800
2017-12-30,101824.81768500,101965.45627500,83207.62500000,88093.93081500,14378.99000000,14398.85000000,11750.00000000,12440.01000000,19221.15803900,19221.15803900
2017-12-29,100551.20991000,106087.95150000,98078.77500000,101824.18035000,14199.14000000,14981.00000000,13850.00000000,14378.90000000,18072.00811600,18072.00811600
2017-12-28,109479.77755500,110046.43918500,93121.72500000,100430.61196500,15459.97000000,15539.99000000,13150.00000000,14182.11000000,21717.85801400,21717.85801400
2017-12-27,111250.22337000,116830.94107500,100558.36222500,109479.91918500,15709.98000000,16498.05000000,14200.15000000,15459.99000000,14959.86472300,14959.86472300
2017-12-26,97011.87621000,113658.07500000,95833.93950000,111101.72431500,13699.34000000,16050.00000000,13533.00000000,15689.01000000,15034.66810400,15034.66810400
2017-12-25,95600.25000000,101265.45000000,89991.70200000,97011.87621000,13500.00000000,14300.00000000,12708.00000000,13699.34000000,15748.20760700,15748.20760700
2017-12-24,94183.95000000,97866.25918500,82428.66000000,95600.25000000,13300.00000000,13819.99000000,11640.00000000,13500.00000000,28557.53498800,28557.53498800
2017-12-23,94372.38871500,105868.42500000,91904.98167000,94183.95000000,13326.61000000,14950.00000000,12978.18000000,13300.00000000,13141.53887500,13141.53887500
2017-12-22,109862.60344500,111174.87621000,77620.32150000,94372.38871500,15514.03000000,15699.34000000,10961.00000000,13326.61000000,36076.27117500,36076.27117500
2017-12-21,116706.80238000,122577.22425000,99296.79300000,109711.13016000,16480.52000000,17309.50000000,14022.00000000,15492.64000000,20324.21730000,20324.21730000
2017-12-20,122475.95880000,125486.65852500,104647.99929000,116766.71187000,17295.20000000,17720.35000000,14777.66000000,16488.98000000,13450.49669300,13450.49669300
2017-12-19,133530.53437500,134194.42500000,115428.45000000,122475.95880000,18856.25000000,18950.00000000,16300.00000000,17295.20000000,13210.74822000,13210.74822000
2017-12-18,133557.37326000,136672.95000000,120597.80337000,133530.53437500,18860.04000000,19300.00000000,17029.98000000,18856.25000000,10624.63307100,10624.63307100
2017-12-17,135399.62548500,140204.35242000,131078.56500000,133557.23163000,19120.19000000,19798.68000000,18510.00000000,18860.02000000,9177.18343400,9177.18343400
2017-12-16,124045.29001500,138365.42850000,121731.05581500,135275.48679000,17516.81000000,19539.00000000,17190.01000000,19102.66000000,4202.62870900,4202.62870900
2017-12-15,115676.16087000,127403.26650000,115417.47367500,124208.30614500,16334.98000000,17991.00000000,16298.45000000,17539.83000000,9181.27394700,9181.27394700
2017-12-14,113518.85271000,116455.26750000,109409.17500000,115676.16087000,16030.34000000,16445.00000000,15450.00000000,16334.98000000,11616.86715100,11616.86715100
2017-12-13,115782.45418500,117170.49900000,103861.24464000,113539.74313500,16349.99000000,16546.00000000,14666.56000000,16033.29000000,12416.32880100,12416.32880100
2017-12-12,117467.70955500,120218.73067500,112418.81250000,115782.45418500,16587.97000000,16976.45000000,15875.00000000,16349.99000000,9436.80241100,9436.80241100
2017-12-11,105841.94019000,123713.80500000,105521.99802000,117467.70955500,14946.26000000,17470.00000000,14901.08000000,16587.97000000,11820.40176200,11820.40176200
2017-12-10,103843.18681500,111322.02978000,87583.99200000,105514.20837000,14664.01000000,15720.12000000,12368.00000000,14899.98000000,16553.03717300,16553.03717300
2017-12-09,112454.29081500,115211.04795000,88766.60250000,103786.95970500,15880.01000000,16269.30000000,12535.00000000,14656.07000000,13918.75868700,13918.75868700
2017-12-08,117545.81850000,121837.13668500,99247.22250000,112454.22000000,16599.00000000,17204.99000000,14015.00000000,15880.00000000,17589.01313600,17589.01313600
2017-12-07,95890.66231500,117906.69174000,92413.57500000,117545.81850000,13541.01000000,16649.96000000,13050.00000000,16599.00000000,7487.06569500,7487.06569500
2017-12-06,82853.47918500,96416.25124500,82609.80477000,95954.67907500,11699.99000000,13615.23000000,11665.58000000,13550.05000000,6707.94631900,6707.94631900
2017-12-05,81940.24894500,83937.01950000,81066.74592000,82853.47918500,11571.03000000,11853.00000000,11447.68000000,11699.99000000,5550.73205500,5550.73205500
2017-12-04,79067.85091500,82145.40000000,76494.36300000,81996.68850000,11165.41000000,11600.00000000,10802.00000000,11579.00000000,4663.42456200,4663.42456200
2017-12-03,77207.39923500,83738.73750000,74355.75000000,79067.85091500,10902.69000000,11825.00000000,10500.00000000,11165.41000000,5346.63652400,5346.63652400
2017-12-02,76303.44576000,79241.98500000,75205.53000000,77117.60581500,10775.04000000,11190.00000000,10620.00000000,10890.01000000,4765.43975700,4765.43975700
2017-12-01,69660.71550000,77174.18700000,66424.47000000,76359.74368500,9837.00000000,10898.00000000,9380.00000000,10782.99000000,6134.92363300,6134.92363300
2017-11-30,68604.72222000,77188.35000000,62676.94020000,69674.59524000,9687.88000000,10900.00000000,8850.80000000,9838.96000000,9389.57432900,9389.57432900
2017-11-29,70084.11838500,80021.16244500,60334.38000000,68604.72222000,9896.79000000,11300.03000000,8520.00000000,9687.88000000,13352.53871500,13352.53871500
2017-11-28,68336.47500000,70383.02850000,67773.49575000,70084.18920000,9650.00000000,9939.00000000,9570.50000000,9896.80000000,4917.21098500,4917.21098500
2017-11-27,64639.93200000,68366.78382000,64526.91126000,68336.47500000,9128.00000000,9654.28000000,9112.04000000,9650.00000000,4521.62570700,4521.62570700
2017-11-26,61609.33326000,66212.02500000,60934.32468000,64640.07363000,8700.04000000,9350.00000000,8604.72000000,9128.02000000,4147.38023700,4147.38023700
2017-11-25,57636.25768500,61855.34457000,57289.33500000,61609.12081500,8138.99000000,8734.78000000,8090.00000000,8700.01000000,4292.62368200,4292.62368200
